2022_ID,2022_Label
S2407_C06_003E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CONSTRUCTION
S2407_C06_004E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!MANUFACTURING
S2407_C06_005E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!WHOLESALE TRADE
S2407_C06_006E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!RETAIL TRADE
S2407_C06_007E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S2407_C06_008E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INFORMATION
S2407_C06_009E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S2407_C06_010E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S2407_C06_011E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S2407_C06_012E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S2407_C06_013E,"INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OTHER SERVICES, EXCEPT PUBLIC ADMINISTRATION"
S2407_C06_014E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PUBLIC ADMINISTRATION
S2407_C06_015E,INDUSTRY BY CLASS OF WORKER FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS!!PERCENT ALLOCATED!!INDUSTRY
S2408_C01_001E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2408_C01_002E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C01_003E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS
S2408_C01_004E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS
S2408_C01_005E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C01_006E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS
S2408_C01_007E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS
S2408_C01_008E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS
S2408_C01_009E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS
S2408_C02_001E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2408_C02_002E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C02_003E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS
S2408_C02_004E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS
S2408_C02_005E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C02_006E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS
S2408_C02_007E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS
S2408_C02_008E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS
S2408_C02_009E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS
S2408_C03_001E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2408_C03_002E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C03_003E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS
S2408_C03_004E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS
S2408_C03_005E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C03_006E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS
S2408_C03_007E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS
S2408_C03_008E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS
S2408_C03_009E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS
S2408_C04_001E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2408_C04_002E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C04_003E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS
S2408_C04_004E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS
S2408_C04_005E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C04_006E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS
S2408_C04_007E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS
S2408_C04_008E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS
S2408_C04_009E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS
S2408_C05_001E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2408_C05_002E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C05_003E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS
S2408_C05_004E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS
S2408_C05_005E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS
S2408_C05_006E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS
S2408_C05_007E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS
S2408_C05_008E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS
S2408_C05_009E,CLASS OF WORKER BY SEX FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS
S2409_C01_001E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
S2409_C01_002E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C01_003E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS"
S2409_C01_004E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS"
S2409_C01_005E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C01_006E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS"
S2409_C01_007E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS"
S2409_C01_008E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS"
S2409_C01_009E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!TOTAL!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS"
S2409_C02_001E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
S2409_C02_002E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C02_003E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS"
S2409_C02_004E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS"
S2409_C02_005E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C02_006E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS"
S2409_C02_007E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!STATE GOVERNMENT WORKERS"
S2409_C02_008E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FEDERAL GOVERNMENT WORKERS"
S2409_C02_009E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INT!!ESTIMATE!!MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!SELF-EMPLOYED IN OWN NOT INCORPORATED BUSINESS WORKERS AND UNPAID FAMILY WORKERS"
S2409_C03_001E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
S2409_C03_002E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C03_003E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!EMPLOYEE OF PRIVATE COMPANY WORKERS"
S2409_C03_004E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE FOR-PROFIT WAGE AND SALARY WORKERS!!SELF-EMPLOYED IN OWN INCORPORATED BUSINESS WORKERS"
S2409_C03_005E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!PRIVATE NOT-FOR-PROFIT WAGE AND SALARY WORKERS"
S2409_C03_006E,"CLASS OF WORKER BY SEX FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!FLOAT!!ESTIMATE!!PERCENT MALE!!FULL-TIME/YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!LOCAL GOVERNMENT WORKERS"
